26569,Ayn Rand,bona-fide
26570,Harry Truman,bona-fide
26571,Donald Trump,bona-fide
26572,Christopher Hitchens,spoof
26573,Bernie Sanders,bona-fide
26574,Barack Obama,bona-fide
26575,Malcolm X,bona-fide
26576,Martin Luther King,bona-fide
26577,Donald Trump,bona-fide
26578,Ronald Reagan,bona-fide
26579,Donald Trump,bona-fide
26580,Ronald Reagan,bona-fide
26581,Barack Obama,spoof
26582,Bernie Sanders,bona-fide
26583,Bernie Sanders,spoof
26584,Barack Obama,bona-fide
26585,Donald Trump,bona-fide
26586,Gilbert Gottfried,bona-fide
26587,Ayn Rand,bona-fide
26588,Bernie Sanders,bona-fide
26589,Barack Obama,bona-fide
26590,Arnold Schwarzenegger,bona-fide
26591,Donald Trump,bona-fide
26592,Gilbert Gottfried,bona-fide
26593,FDR,bona-fide
26594,JFK,spoof
26595,Bill Clinton,spoof
26596,Barack Obama,bona-fide
26597,Donald Trump,bona-fide
26598,Winston Churchill,bona-fide
26599,Christopher Hitchens,bona-fide
26600,Richard Nixon,bona-fide
26601,Boris Johnson,bona-fide
26602,Barack Obama,bona-fide
26603,Bill Burr,bona-fide
26604,Christopher Hitchens,spoof
26605,Ayn Rand,bona-fide
26606,Arnold Schwarzenegger,bona-fide
26607,Malcolm X,bona-fide
26608,Barack Obama,bona-fide
26609,Donald Trump,bona-fide
26610,Barack Obama,bona-fide
26611,Dwight Eisenhower,bona-fide
26612,Alan Watts,bona-fide
26613,Norm MacDonald,spoof
26614,Barack Obama,bona-fide
26615,Barack Obama,bona-fide
26616,Donald Trump,bona-fide
26617,Ayn Rand,spoof
26618,Ayn Rand,spoof
26619,Barack Obama,bona-fide
26620,Alec Guinness,bona-fide
26621,Winston Churchill,spoof
26622,George W. Bush,spoof
26623,Donald Trump,bona-fide
26624,Ayn Rand,bona-fide
26625,Donald Trump,bona-fide
26626,Donald Trump,bona-fide
26627,Donald Trump,bona-fide
26628,Barack Obama,bona-fide
26629,Bill Clinton,bona-fide
26630,Ayn Rand,bona-fide
26631,Barack Obama,bona-fide
26632,Barack Obama,bona-fide
26633,Alec Guinness,bona-fide
26634,Milton Friedman,bona-fide
26635,Louis Farrakhan,bona-fide
26636,Bernie Sanders,bona-fide
26637,JFK,bona-fide
26638,Martin Luther King,bona-fide
26639,Donald Trump,bona-fide
26640,Adam Driver,bona-fide
26641,George Carlin,spoof
26642,Arnold Schwarzenegger,spoof
26643,Bill Clinton,spoof
26644,Ayn Rand,bona-fide
26645,Bernie Sanders,bona-fide
26646,Lyndon Johnson,bona-fide
26647,Ronald Reagan,spoof
26648,Barack Obama,spoof
26649,Bill Clinton,spoof
26650,Bernie Sanders,spoof
26651,Ayn Rand,bona-fide
26652,Donald Trump,bona-fide
26653,Mark Zuckerberg,bona-fide
26654,Bill Clinton,bona-fide
26655,Robert Kardashian,bona-fide
26656,Donald Trump,bona-fide
26657,Alan Watts,spoof
26658,Ronald Reagan,bona-fide
26659,FDR,bona-fide
26660,Mark Zuckerberg,bona-fide
26661,Bill Clinton,bona-fide
26662,Tucker Carlson,spoof
26663,Bill Clinton,spoof
26664,Bill Clinton,spoof
26665,JFK,spoof
26666,Barack Obama,spoof
26667,Ronald Reagan,spoof
26668,Donald Trump,bona-fide
26669,Bill Clinton,bona-fide
26670,Alexandria Ocasio-Cortez,spoof
26671,Christopher Hitchens,bona-fide
26672,Bernie Sanders,spoof
26673,Richard Nixon,spoof
26674,Donald Trump,bona-fide
26675,Louis Farrakhan,spoof
26676,Billie Eilish,bona-fide
26677,FDR,bona-fide
26678,FDR,bona-fide
26679,Ronald Reagan,spoof
26680,Donald Trump,spoof
26681,Bill Clinton,bona-fide
26682,Martin Luther King,bona-fide
26683,Milton Friedman,bona-fide
26684,Donald Trump,bona-fide
26685,Alec Guinness,spoof
26686,Ayn Rand,spoof
26687,Winston Churchill,bona-fide
26688,Donald Trump,bona-fide
26689,Alec Guinness,bona-fide
26690,Donald Trump,bona-fide
26691,Donald Trump,bona-fide
26692,Alec Guinness,bona-fide
26693,Barack Obama,bona-fide
26694,Christopher Hitchens,spoof
26695,Alec Guinness,spoof
26696,Louis C.K.,spoof
26697,Alec Guinness,bona-fide
26698,Alec Guinness,bona-fide
26699,Donald Trump,bona-fide
26700,Bill Clinton,bona-fide
26701,2Pac,bona-fide
26702,Alexandria Ocasio-Cortez,bona-fide
26703,Alec Guinness,spoof
26704,Ayn Rand,spoof
26705,Ronald Reagan,spoof
26706,Christopher Hitchens,bona-fide
26707,Bernie Sanders,spoof
26708,Ronald Reagan,bona-fide
26709,Arnold Schwarzenegger,bona-fide
26710,Donald Trump,bona-fide
26711,Ayn Rand,spoof
26712,Bill Clinton,spoof
26713,Barack Obama,bona-fide
26714,Milton Friedman,bona-fide
26715,Boris Johnson,spoof
26716,Barack Obama,spoof
26717,Bernie Sanders,bona-fide
26718,Ronald Reagan,spoof
26719,Lyndon Johnson,bona-fide
26720,Bernie Sanders,bona-fide
26721,Christopher Hitchens,bona-fide
26722,Barack Obama,bona-fide
26723,Ronald Reagan,spoof
26724,Donald Trump,bona-fide
26725,Bernie Sanders,bona-fide
26726,Barack Obama,bona-fide
26727,George Carlin,bona-fide
26728,Barack Obama,bona-fide
26729,The Notorious B.I.G.,spoof
26730,Martin Luther King,spoof
26731,JFK,bona-fide
26732,Bernie Sanders,bona-fide
26733,Milton Friedman,spoof
26734,Donald Trump,bona-fide
26735,Winston Churchill,bona-fide
26736,Richard Nixon,bona-fide
26737,Donald Trump,bona-fide
26738,Alec Guinness,bona-fide
26739,Donald Trump,bona-fide
26740,Donald Trump,bona-fide
26741,Martin Luther King,bona-fide
26742,Christopher Hitchens,spoof
26743,Louis Farrakhan,bona-fide
26744,Bernie Sanders,bona-fide
26745,Barack Obama,bona-fide
26746,Bernie Sanders,spoof
26747,Tucker Carlson,bona-fide
26748,Winston Churchill,bona-fide
26749,FDR,bona-fide
26750,Bill Clinton,bona-fide
26751,FDR,bona-fide
26752,Bill Clinton,spoof
26753,Martin Luther King,bona-fide
26754,Donald Trump,bona-fide
26755,Malcolm X,bona-fide
26756,Barack Obama,spoof
26757,Winston Churchill,bona-fide
26758,Alec Guinness,bona-fide
26759,Donald Trump,bona-fide
26760,Christopher Hitchens,spoof
26761,Barack Obama,bona-fide
26762,Donald Trump,bona-fide
26763,Bill Clinton,spoof
26764,Alec Guinness,bona-fide
26765,Dave Chappelle,bona-fide
26766,Alec Guinness,bona-fide
26767,Barack Obama,bona-fide
26768,Louis Farrakhan,bona-fide
26769,Bill Burr,bona-fide
26770,Bill Clinton,spoof
26771,Donald Trump,bona-fide
26772,Ronald Reagan,bona-fide
26773,JFK,bona-fide
26774,Barack Obama,bona-fide
26775,Barack Obama,bona-fide
26776,Bill Burr,spoof
26777,Ayn Rand,spoof
26778,Donald Trump,bona-fide
26779,Mark Zuckerberg,spoof
26780,Bill Clinton,bona-fide
26781,Bernie Sanders,bona-fide
26782,Orson Welles,bona-fide
26783,Bill Clinton,bona-fide
26784,Nelson Mandela,spoof
26785,Donald Trump,spoof
26786,Christopher Hitchens,bona-fide
26787,Ronald Reagan,bona-fide
26788,Queen Elizabeth II,bona-fide
26789,Nick Offerman,bona-fide
26790,Donald Trump,bona-fide
26791,Donald Trump,bona-fide
26792,Donald Trump,bona-fide
26793,Ronald Reagan,spoof
26794,Ronald Reagan,spoof
26795,Martin Luther King,bona-fide
26796,Donald Trump,bona-fide
26797,Nelson Mandela,spoof
26798,Donald Trump,bona-fide
26799,JFK,spoof
26800,Barack Obama,bona-fide
26801,Ayn Rand,spoof
26802,Barack Obama,bona-fide
26803,Donald Trump,bona-fide
26804,Ayn Rand,bona-fide
26805,Alec Guinness,bona-fide
26806,Alec Guinness,bona-fide
26807,Barack Obama,bona-fide
26808,Barack Obama,bona-fide
26809,Winston Churchill,spoof
26810,Bernie Sanders,bona-fide
26811,Richard Nixon,spoof
26812,Donald Trump,bona-fide
26813,Martin Luther King,bona-fide
26814,Bill Burr,bona-fide
26815,Alec Guinness,bona-fide
26816,Alan Watts,spoof
26817,Richard Nixon,bona-fide
26818,Bernie Sanders,bona-fide
26819,Donald Trump,bona-fide
26820,Alec Guinness,spoof
26821,Bill Clinton,bona-fide
26822,Barack Obama,spoof
26823,Ayn Rand,spoof
26824,Bernie Sanders,spoof
26825,Bernie Sanders,spoof
26826,Ronald Reagan,spoof
26827,Alec Guinness,spoof
26828,Alan Watts,bona-fide
26829,Winston Churchill,bona-fide
26830,Donald Trump,bona-fide
26831,Bill Clinton,bona-fide
26832,Donald Trump,bona-fide
26833,Bernie Sanders,bona-fide
26834,Ayn Rand,spoof
26835,Gilbert Gottfried,bona-fide
26836,Barack Obama,bona-fide
26837,Ayn Rand,bona-fide
26838,Milton Friedman,bona-fide
26839,Ronald Reagan,spoof
26840,Alec Guinness,spoof
26841,Barack Obama,bona-fide
26842,Milton Friedman,bona-fide
26843,Donald Trump,bona-fide
26844,Barack Obama,bona-fide
26845,Alexandria Ocasio-Cortez,spoof
26846,Arnold Schwarzenegger,bona-fide
26847,Richard Nixon,bona-fide
26848,Mark Zuckerberg,bona-fide
26849,Queen Elizabeth II,bona-fide
26850,Alan Watts,spoof
26851,Christopher Hitchens,spoof
26852,Donald Trump,bona-fide
26853,Donald Trump,bona-fide
26854,Donald Trump,bona-fide
26855,Donald Trump,bona-fide
26856,Winston Churchill,bona-fide
26857,Ayn Rand,bona-fide
26858,Christopher Hitchens,bona-fide
26859,Winston Churchill,spoof
26860,Martin Luther King,bona-fide
26861,Donald Trump,bona-fide
26862,Ayn Rand,spoof
26863,Alexandria Ocasio-Cortez,bona-fide
26864,Christopher Hitchens,bona-fide
26865,Donald Trump,bona-fide
26866,Ayn Rand,bona-fide
26867,Alec Guinness,spoof
26868,Donald Trump,bona-fide
26869,Bernie Sanders,bona-fide
26870,Christopher Hitchens,bona-fide
26871,Kamala Harris,bona-fide
26872,Barack Obama,bona-fide
26873,Barack Obama,bona-fide
26874,Louis Farrakhan,spoof
26875,Louis Farrakhan,bona-fide
26876,Bernie Sanders,spoof
26877,Ronald Reagan,bona-fide
26878,Orson Welles,spoof
26879,George Carlin,bona-fide
26880,Bernie Sanders,bona-fide
26881,Barack Obama,bona-fide
26882,Alan Watts,spoof
26883,Alec Guinness,spoof
26884,Alec Guinness,spoof
26885,Christopher Hitchens,bona-fide
26886,Bill Clinton,bona-fide
26887,Nelson Mandela,spoof
26888,Alec Guinness,spoof
26889,Barack Obama,bona-fide
26890,Christopher Hitchens,bona-fide
26891,Winston Churchill,bona-fide
26892,Barack Obama,bona-fide
26893,FDR,spoof
26894,Louis Farrakhan,bona-fide
26895,JFK,spoof
26896,Norm MacDonald,bona-fide
26897,Christopher Hitchens,bona-fide
26898,Barack Obama,bona-fide
26899,Donald Trump,bona-fide
26900,Barack Obama,bona-fide
26901,Ayn Rand,bona-fide
26902,Ayn Rand,spoof
26903,Barack Obama,bona-fide
26904,Bernie Sanders,bona-fide
26905,Richard Nixon,bona-fide
26906,Christopher Hitchens,spoof
26907,Norm MacDonald,bona-fide
26908,Jeff Goldblum,bona-fide
26909,Barack Obama,bona-fide
26910,Winston Churchill,bona-fide
26911,Bernie Sanders,spoof
26912,Donald Trump,bona-fide
26913,Christopher Hitchens,spoof
26914,Bill Clinton,spoof
26915,JFK,bona-fide
26916,Barack Obama,bona-fide
26917,Bill Clinton,bona-fide
26918,Queen Elizabeth II,spoof
26919,Christopher Hitchens,bona-fide
26920,Bernie Sanders,bona-fide
26921,Milton Friedman,bona-fide
26922,Ayn Rand,bona-fide
26923,Calvin Coolidge,spoof
26924,Orson Welles,bona-fide
26925,Martin Luther King,bona-fide
26926,Bernie Sanders,bona-fide
26927,Barack Obama,bona-fide
26928,Bill Clinton,spoof
26929,Donald Trump,bona-fide
26930,Winston Churchill,spoof
26931,Winston Churchill,bona-fide
26932,Arnold Schwarzenegger,bona-fide
26933,Arnold Schwarzenegger,bona-fide
26934,George Carlin,spoof
26935,Christopher Hitchens,spoof
26936,Donald Trump,bona-fide
26937,Donald Trump,bona-fide
26938,Alan Watts,spoof
26939,Louis Farrakhan,bona-fide
26940,Queen Elizabeth II,spoof
26941,Barack Obama,bona-fide
26942,Mark Zuckerberg,bona-fide
26943,Donald Trump,bona-fide
26944,Bernie Sanders,bona-fide
26945,Orson Welles,spoof
26946,Bill Clinton,spoof
26947,Bernie Sanders,spoof
26948,Barack Obama,spoof
26949,Dave Chappelle,bona-fide
26950,Donald Trump,bona-fide
26951,Alec Guinness,bona-fide
26952,Donald Trump,bona-fide
26953,Ayn Rand,bona-fide
26954,Malcolm X,spoof
26955,Donald Trump,bona-fide
26956,JFK,bona-fide
26957,Bernie Sanders,bona-fide
26958,Barack Obama,bona-fide
26959,Barack Obama,bona-fide
26960,Alec Guinness,bona-fide
26961,Winston Churchill,bona-fide
26962,Scarlett Johansson,bona-fide
26963,Mark Zuckerberg,spoof
26964,George Carlin,spoof
26965,Ayn Rand,bona-fide
26966,Christopher Hitchens,bona-fide
26967,Bill Clinton,bona-fide
26968,Alec Guinness,bona-fide
26969,Alec Guinness,spoof
26970,Donald Trump,bona-fide
26971,Bill Clinton,bona-fide
26972,Donald Trump,bona-fide
26973,Bill Burr,bona-fide
26974,Richard Nixon,bona-fide
26975,Alec Guinness,bona-fide
26976,Bernie Sanders,bona-fide
26977,George W. Bush,spoof
26978,Donald Trump,bona-fide
26979,Bill Clinton,bona-fide
26980,Bill Burr,bona-fide
26981,Donald Trump,bona-fide
26982,JFK,bona-fide
26983,Bernie Sanders,bona-fide
26984,Alec Guinness,spoof
26985,Bernie Sanders,bona-fide
26986,Ayn Rand,bona-fide
26987,Alec Guinness,bona-fide
26988,Adam Driver,spoof
26989,Bernie Sanders,spoof
26990,Arnold Schwarzenegger,bona-fide
26991,Winston Churchill,bona-fide
26992,Barack Obama,bona-fide
26993,Ayn Rand,bona-fide
26994,Ayn Rand,bona-fide
26995,Nelson Mandela,spoof
26996,Barack Obama,bona-fide
26997,Bernie Sanders,spoof
26998,Bernie Sanders,bona-fide
26999,Donald Trump,bona-fide
27000,Donald Trump,bona-fide
27001,Martin Luther King,bona-fide
27002,Donald Trump,bona-fide
27003,Barack Obama,bona-fide
27004,Boris Johnson,bona-fide
27005,JFK,bona-fide
27006,Bill Clinton,spoof
27007,Ayn Rand,spoof
27008,Donald Trump,bona-fide
27009,Bernie Sanders,bona-fide
27010,Winston Churchill,bona-fide
27011,Bill Clinton,bona-fide
27012,Alec Guinness,spoof
27013,Ronald Reagan,spoof
27014,Ayn Rand,bona-fide
27015,Milton Friedman,spoof
27016,Ayn Rand,spoof
27017,Martin Luther King,spoof
27018,Martin Luther King,bona-fide
27019,Louis Farrakhan,bona-fide
27020,Norm MacDonald,spoof
27021,Bernie Sanders,bona-fide
27022,Ayn Rand,bona-fide
27023,Winston Churchill,spoof
27024,Alan Watts,bona-fide
27025,Adam Driver,spoof
27026,Milton Friedman,bona-fide
27027,The Notorious B.I.G.,spoof
27028,Christopher Hitchens,bona-fide
27029,Donald Trump,bona-fide
27030,Ayn Rand,bona-fide
27031,Queen Elizabeth II,spoof
27032,Bernie Sanders,bona-fide
27033,Christopher Hitchens,bona-fide
27034,Barack Obama,bona-fide
27035,Alan Watts,spoof
27036,Bernie Sanders,spoof
27037,JFK,bona-fide
27038,The Notorious B.I.G.,spoof
27039,Winston Churchill,bona-fide
27040,Mark Zuckerberg,bona-fide
27041,Barack Obama,bona-fide
27042,Ayn Rand,spoof
27043,Barack Obama,bona-fide
27044,Donald Trump,bona-fide
27045,Barack Obama,bona-fide
27046,Donald Trump,bona-fide
27047,Bernie Sanders,bona-fide
27048,Donald Trump,bona-fide
27049,Martin Luther King,bona-fide
27050,Winston Churchill,spoof
27051,Barack Obama,bona-fide
27052,Bill Clinton,spoof
27053,Mr. Rogers,spoof
27054,Frank Sinatra,spoof
27055,Alec Guinness,bona-fide
27056,Donald Trump,bona-fide
27057,Christopher Hitchens,bona-fide
27058,Donald Trump,bona-fide
27059,Ronald Reagan,bona-fide
27060,Martin Luther King,spoof
27061,Bernie Sanders,bona-fide
27062,Bill Clinton,spoof
27063,Alec Guinness,spoof
27064,Winston Churchill,bona-fide
27065,Ronald Reagan,spoof
27066,Norm MacDonald,spoof
27067,Ayn Rand,bona-fide
27068,Bernie Sanders,spoof
27069,Ayn Rand,bona-fide
27070,Ayn Rand,spoof
27071,JFK,bona-fide
27072,Bernie Sanders,bona-fide
27073,Queen Elizabeth II,spoof
27074,Ayn Rand,spoof
27075,Bernie Sanders,bona-fide
27076,Barack Obama,bona-fide
27077,Adam Driver,spoof
27078,Bill Clinton,bona-fide
27079,Bernie Sanders,bona-fide
27080,Orson Welles,spoof
27081,Ayn Rand,bona-fide
27082,2Pac,bona-fide
27083,Queen Elizabeth II,spoof
27084,Ronald Reagan,spoof
27085,The Notorious B.I.G.,spoof
27086,Ronald Reagan,spoof
27087,Ayn Rand,bona-fide
27088,Bernie Sanders,bona-fide
27089,Mark Zuckerberg,bona-fide
27090,Barack Obama,bona-fide
27091,Bernie Sanders,bona-fide
27092,The Notorious B.I.G.,spoof
27093,Ronald Reagan,bona-fide
27094,Ayn Rand,bona-fide
27095,Donald Trump,bona-fide
27096,Ayn Rand,bona-fide
27097,Barack Obama,bona-fide
27098,Bob Ross,spoof
27099,Bernie Sanders,bona-fide
27100,Bernie Sanders,spoof
27101,Martin Luther King,spoof
27102,Bernie Sanders,bona-fide
27103,Barack Obama,bona-fide
27104,Nelson Mandela,spoof
27105,Ayn Rand,spoof
27106,2Pac,spoof
27107,Queen Elizabeth II,spoof
27108,Ayn Rand,spoof
27109,Barack Obama,bona-fide
27110,Ronald Reagan,bona-fide
27111,Donald Trump,bona-fide
27112,Bill Clinton,bona-fide
27113,Nelson Mandela,spoof
27114,Ayn Rand,spoof
27115,Christopher Hitchens,bona-fide
27116,George W. Bush,bona-fide
27117,Alec Guinness,spoof
27118,Donald Trump,bona-fide
27119,Arnold Schwarzenegger,bona-fide
27120,Nick Offerman,bona-fide
27121,Ronald Reagan,spoof
27122,Donald Trump,bona-fide
27123,Bernie Sanders,spoof
27124,Barack Obama,bona-fide
27125,Barack Obama,bona-fide
27126,Alec Guinness,bona-fide
27127,Donald Trump,bona-fide
27128,Ayn Rand,spoof
27129,Alec Guinness,spoof
27130,Donald Trump,bona-fide
27131,Barack Obama,spoof
27132,Alexandria Ocasio-Cortez,bona-fide
27133,Ayn Rand,bona-fide
27134,Orson Welles,spoof
27135,Tucker Carlson,spoof
27136,Ayn Rand,bona-fide
27137,Christopher Hitchens,bona-fide
27138,Bernie Sanders,bona-fide
27139,Ronald Reagan,bona-fide
27140,Donald Trump,bona-fide
27141,Christopher Hitchens,spoof
27142,Bernie Sanders,bona-fide
27143,Bill Clinton,spoof
27144,Barack Obama,bona-fide
27145,Mark Zuckerberg,bona-fide
27146,Martin Luther King,bona-fide
27147,Ayn Rand,spoof
27148,Barack Obama,bona-fide
27149,JFK,spoof
27150,Bill Clinton,bona-fide
27151,Ronald Reagan,bona-fide
27152,Donald Trump,bona-fide
27153,Bernie Sanders,bona-fide
27154,Bernie Sanders,bona-fide
27155,Bill Clinton,spoof
27156,Winston Churchill,bona-fide
27157,Milton Friedman,bona-fide
27158,Bernie Sanders,spoof
27159,Alec Guinness,spoof
27160,Alec Guinness,bona-fide
27161,Donald Trump,bona-fide
27162,Bill Clinton,spoof
27163,Alec Guinness,spoof
27164,Boris Johnson,spoof
27165,Alexandria Ocasio-Cortez,bona-fide
27166,Malcolm X,bona-fide
27167,Alec Guinness,spoof
27168,Martin Luther King,spoof
27169,Barack Obama,bona-fide
27170,Tucker Carlson,bona-fide
27171,Winston Churchill,bona-fide
27172,Winston Churchill,bona-fide
27173,Scarlett Johansson,spoof
27174,The Notorious B.I.G.,spoof
27175,Barack Obama,bona-fide
27176,Donald Trump,bona-fide
27177,Barack Obama,bona-fide
27178,Bernie Sanders,bona-fide
27179,Scarlett Johansson,spoof
27180,Mark Zuckerberg,bona-fide
27181,Barack Obama,bona-fide
27182,Bill Burr,bona-fide
27183,Barack Obama,bona-fide
27184,Donald Trump,bona-fide
27185,Alec Guinness,spoof
27186,Bernie Sanders,bona-fide
27187,FDR,bona-fide
27188,Martin Luther King,spoof
27189,The Notorious B.I.G.,spoof
27190,Donald Trump,bona-fide
27191,Boris Johnson,bona-fide
27192,Boris Johnson,bona-fide
27193,Alec Guinness,bona-fide
27194,Ayn Rand,bona-fide
27195,Orson Welles,spoof
27196,Ayn Rand,bona-fide
27197,Bill Clinton,spoof
27198,Bernie Sanders,bona-fide
27199,Alec Guinness,bona-fide
27200,Ayn Rand,spoof
27201,Bill Clinton,bona-fide
27202,Winston Churchill,bona-fide
27203,Queen Elizabeth II,spoof
27204,Bernie Sanders,spoof
27205,Nelson Mandela,spoof
27206,Bernie Sanders,bona-fide
27207,Christopher Hitchens,bona-fide
27208,Bernie Sanders,bona-fide
27209,Barack Obama,bona-fide
27210,Bill Clinton,bona-fide
27211,Ayn Rand,spoof
27212,Christopher Hitchens,spoof
27213,Alec Guinness,bona-fide
27214,Alec Guinness,bona-fide
27215,Barack Obama,spoof
27216,Bill Clinton,spoof
27217,George Carlin,bona-fide
27218,Ayn Rand,spoof
27219,Donald Trump,bona-fide
27220,Bernie Sanders,spoof
27221,Milton Friedman,bona-fide
27222,Ayn Rand,spoof
27223,Nelson Mandela,bona-fide
27224,Christopher Hitchens,bona-fide
27225,JFK,spoof
27226,2Pac,bona-fide
27227,Christopher Hitchens,spoof
27228,Donald Trump,bona-fide
27229,Alec Guinness,bona-fide
27230,Bernie Sanders,bona-fide
27231,Adam Driver,spoof
27232,Donald Trump,bona-fide
27233,Alec Guinness,spoof
27234,Alexandria Ocasio-Cortez,spoof
27235,Donald Trump,bona-fide
27236,Bernie Sanders,spoof
27237,Barack Obama,bona-fide
27238,Ayn Rand,spoof
27239,George Carlin,bona-fide
27240,Ayn Rand,bona-fide
27241,Bernie Sanders,bona-fide
27242,Queen Elizabeth II,spoof
27243,Martin Luther King,bona-fide
27244,Winston Churchill,bona-fide
27245,Ayn Rand,spoof
27246,Barack Obama,bona-fide
27247,Bill Clinton,bona-fide
27248,Barack Obama,bona-fide
27249,Alec Guinness,bona-fide
27250,Alec Guinness,bona-fide
27251,Arnold Schwarzenegger,bona-fide
27252,Dwight Eisenhower,spoof
27253,Donald Trump,spoof
27254,Winston Churchill,spoof
27255,Barack Obama,bona-fide
27256,Bernie Sanders,bona-fide
27257,Donald Trump,bona-fide
27258,Martin Luther King,bona-fide
27259,Ayn Rand,bona-fide
27260,Ronald Reagan,bona-fide
27261,Barack Obama,bona-fide
27262,George Carlin,spoof
27263,Bernie Sanders,bona-fide
27264,Alec Guinness,spoof
27265,Barack Obama,bona-fide
27266,Barack Obama,bona-fide
27267,Barack Obama,bona-fide
27268,Ronald Reagan,spoof
27269,Alec Guinness,spoof
27270,Bernie Sanders,spoof
27271,FDR,bona-fide
27272,Alec Guinness,spoof
27273,JFK,bona-fide
27274,Christopher Hitchens,spoof
27275,Donald Trump,bona-fide
27276,Alec Guinness,bona-fide
27277,FDR,spoof
27278,Ronald Reagan,spoof
27279,Mark Zuckerberg,bona-fide
27280,Alec Guinness,bona-fide
27281,Donald Trump,bona-fide
27282,Donald Trump,spoof
27283,JFK,bona-fide
27284,Barack Obama,bona-fide
27285,Alec Guinness,bona-fide
27286,Alec Guinness,bona-fide
27287,Ronald Reagan,bona-fide
27288,Tucker Carlson,bona-fide
27289,Ayn Rand,bona-fide
27290,Donald Trump,bona-fide
27291,Alec Guinness,spoof
27292,Alan Watts,spoof
27293,Winston Churchill,bona-fide
27294,Harry Truman,bona-fide
27295,Alec Guinness,bona-fide
27296,Christopher Hitchens,bona-fide
27297,Bernie Sanders,bona-fide
27298,Arnold Schwarzenegger,spoof
27299,Christopher Hitchens,bona-fide
27300,Alec Guinness,bona-fide
27301,Alan Watts,spoof
27302,Alec Guinness,bona-fide
27303,Louis Farrakhan,bona-fide
27304,Barack Obama,spoof
27305,Bernie Sanders,bona-fide
27306,Dave Chappelle,bona-fide
27307,Robert Kardashian,bona-fide
27308,Winston Churchill,spoof
27309,Ayn Rand,spoof
27310,Bill Burr,spoof
27311,Barack Obama,bona-fide
27312,Martin Luther King,bona-fide
27313,Bernie Sanders,spoof
27314,Alec Guinness,spoof
27315,Bernie Sanders,spoof
27316,Richard Nixon,spoof
27317,Bill Clinton,spoof
27318,Bill Clinton,spoof
27319,Ronald Reagan,spoof
27320,Barack Obama,bona-fide
27321,Alec Guinness,bona-fide
27322,Christopher Hitchens,bona-fide
27323,Barack Obama,bona-fide
27324,Barack Obama,bona-fide
27325,Martin Luther King,spoof
27326,Donald Trump,bona-fide
27327,Alec Guinness,bona-fide
27328,Bill Burr,bona-fide
27329,Richard Nixon,spoof
27330,Bill Clinton,bona-fide
27331,Ronald Reagan,spoof
27332,Donald Trump,bona-fide
27333,Christopher Hitchens,bona-fide
27334,Norm MacDonald,spoof
27335,Queen Elizabeth II,spoof
27336,Ayn Rand,bona-fide
27337,Bill Clinton,spoof
27338,Malcolm X,bona-fide
27339,Barack Obama,bona-fide
27340,Alec Guinness,spoof
27341,Christopher Hitchens,spoof
27342,Nelson Mandela,spoof
27343,Ronald Reagan,spoof
27344,Winston Churchill,spoof
27345,Barack Obama,bona-fide
27346,Barack Obama,bona-fide
27347,Donald Trump,bona-fide
27348,Barack Obama,bona-fide
27349,Alec Guinness,bona-fide
27350,Adam Driver,spoof
27351,Mr. Rogers,spoof
27352,Louis Farrakhan,spoof
27353,Martin Luther King,bona-fide
27354,Bernie Sanders,spoof
27355,Donald Trump,bona-fide
27356,Ayn Rand,spoof
27357,Alec Guinness,bona-fide
27358,Milton Friedman,spoof
27359,Barack Obama,bona-fide
27360,Alec Guinness,bona-fide
27361,Bernie Sanders,spoof
27362,Alec Guinness,spoof
27363,Alec Guinness,bona-fide
27364,Ronald Reagan,bona-fide
27365,Barack Obama,bona-fide
27366,Donald Trump,bona-fide
27367,Winston Churchill,bona-fide
27368,Alec Guinness,spoof
27369,Alec Guinness,bona-fide
27370,Bill Clinton,spoof
27371,Bernie Sanders,spoof
27372,Mr. Rogers,spoof
27373,Louis C.K.,spoof
27374,Bernie Sanders,spoof
27375,Ronald Reagan,bona-fide
27376,Mark Zuckerberg,spoof
27377,Christopher Hitchens,bona-fide
27378,Martin Luther King,bona-fide
27379,Queen Elizabeth II,bona-fide
27380,Donald Trump,bona-fide
27381,Donald Trump,bona-fide
27382,Winston Churchill,spoof
27383,Alec Guinness,bona-fide
27384,Arnold Schwarzenegger,bona-fide
27385,Ronald Reagan,spoof
27386,Alec Guinness,spoof
27387,Donald Trump,bona-fide
27388,Orson Welles,bona-fide
27389,Barack Obama,bona-fide
27390,Jerry Seinfeld,spoof
27391,Barack Obama,bona-fide
27392,Bernie Sanders,spoof
27393,Martin Luther King,spoof
27394,Donald Trump,bona-fide
27395,Winston Churchill,bona-fide
27396,Christopher Hitchens,bona-fide
27397,Donald Trump,bona-fide
27398,Bill Clinton,spoof
27399,Ronald Reagan,spoof
27400,Christopher Hitchens,bona-fide
27401,Donald Trump,bona-fide
27402,Donald Trump,bona-fide
27403,Alec Guinness,spoof
27404,Winston Churchill,spoof
27405,Donald Trump,bona-fide
27406,Ronald Reagan,bona-fide
27407,Bill Clinton,spoof
27408,Ronald Reagan,bona-fide
27409,Donald Trump,bona-fide
27410,Queen Elizabeth II,spoof
27411,Bernie Sanders,spoof
27412,Barack Obama,bona-fide
27413,Donald Trump,bona-fide
27414,Alec Guinness,bona-fide
27415,Donald Trump,bona-fide
27416,Barack Obama,bona-fide
27417,Bill Clinton,bona-fide
27418,Mr. Rogers,spoof
